content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg	emo_joy	emo_anticipation	emo_fear	emo_trust	emo_sadness	emo_anger	emo_surprise	emo_disgust
"Dentist tomorrow. Have to brush well in the morning. Like I make my hair all nice before I get it cut. Why?"""	Tue Jun 02 03:32:14 UTC 2009	427	BChasnov	dentist	5	2	2	5	7	1	-1	neutral	3	-0.2182416916	7	1.4239156863	1	neutral	-1	0	1	0	0	0	0	0	0
"THE DENTIST LIED! """" U WON'T FEEL ANY DISCOMORT! PROB WON'T EVEN NEED PAIN PILLS"""" MAN U TWIPPIN THIS SHIT HURT!! HOW MANY PILLS CAN I TAKE!!"""	Tue Jun 02 03:32:33 UTC 2009	428	LILJIZZEL	dentist	5	2	0	0	7	4	-10	negative	1	-1.1894226074	4	0.1811323166	2	negative	-4	0	0	2	0	2	2	0	1
"@kirstiealley my dentist is great but she's expensive...=("""	Tue Jun 02 03:32:45 UTC 2009	429	giz2000	dentist	0	3	1	3	2	0	0	negative	1	0	2	0.56640625	1	neutral	-1	0	0	0	0	0	0	0	0
"@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml"""	Tue Jun 02 03:33:30 UTC 2009	430	cmonaussiecmon	dentist	0	1	0	0	1	0	0	neutral	0	0	1	0.09375	0	neutral	-1	0	0	0	0	0	0	0	0
"is studing math ;) tomorrow exam and dentist :)"""	Tue Jun 02 03:33:53 UTC 2009	431	sorayabouby	dentist	1	1	0	0	3	0	0	positive	0	-0.03125	0	0	0	neutral	-1	0	1	0	0	0	0	0	0
"my dentist was wrong... WRONG"""	Tue Jun 02 03:34:27 UTC 2009	432	jeffreymodest	dentist	2	1	0	0	1	2	-4	negative	0	-0.9796142578	0	0	2	negative	-2	0	0	0	0	0	0	0	0
"Going to the dentist later.:|"""	Tue Jun 02 03:34:39 UTC 2009	433	yowneh	dentist	1	1	0	0	2	0	0	negative	0	-0.1875	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"Son has me looking at cars online.  I hate car shopping.  Would rather go to the dentist!  Anyone with a good car at a good price to sell?"""	Tue Jun 02 03:34:58 UTC 2009	434	CWilliams_Rltr	dentist	5	2	2	6	10	1	-3	negative	2	-0.671875	5	1.5136761088	1	negative	-4	3	3	1	3	1	1	3	1
"NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx"""	Tue Jun 02 04:29:16 UTC 2009	435	SimpleManJess	baseball	0	3	1	3	2	0	0	neutral	1	0	2	0.0079345703	0	neutral	-1	0	0	0	0	0	0	0	0
"just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR"""	Tue Jun 02 04:29:26 UTC 2009	436	H3LLGWAR	baseball	0	2	0	0	3	0	0	neutral	1	0	2	0.1807556152	0	neutral	-1	0	0	0	0	0	0	0	0
"Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday."""	Tue Jun 02 04:29:30 UTC 2009	437	LouisvilleGrads	baseball	1	3	1	3	2	0	0	neutral	1	-0.0048866272	2	0.1357543468	0	neutral	-1	1	1	1	0	0	0	1	0
"Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796"""	Tue Jun 02 04:39:24 UTC 2009	438	SwainFamily	sony	1	1	0	0	1	0	0	neutral	0	-0.125	1	0.0625	0	neutral	-1	0	0	0	0	0	0	0	0
"waiting in line at safeway."""	Tue Jun 02 04:39:49 UTC 2009	439	neeeelia	safeway	0	2	0	0	2	0	0	neutral	0	0	2	0.1250000037	0	neutral	-1	0	0	0	0	0	0	0	0
"luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked up is that?"""	Tue Jun 02 04:39:59 UTC 2009	440	ryanlipert	safeway	3	2	0	0	2	2	-2	negative	0	-0.0863637924	3	0.3100585938	1	neutral	-1	0	0	0	0	0	0	0	0
"Did not realize there is a gym above Safeway!"""	Tue Jun 02 04:41:03 UTC 2009	441	evan	safeway	2	3	0	0	2	0	0	neutral	1	-0.6875	2	0.06640625	0	neutral	-1	0	0	0	0	0	0	0	0
"@XPhile1908 I have three words for you: """"Safeway dot com"""""""	Tue Jun 02 04:41:07 UTC 2009	442	ronjon	safeway	4	2	0	0	1	0	0	neutral	0	-0.2767972946	0	0	0	positive	-1	0	0	0	0	0	1	0	0
"Safeway is very rock n roll tonight"""	Tue Jun 02 04:41:19 UTC 2009	443	missleigh	safeway	1	3	0	0	2	0	0	positive	0	-0.0038833023	2	0.2416992188	0	neutral	-1	0	0	0	0	0	0	0	0
"Bout to hit safeway I gotta eat"""	Tue Jun 02 04:41:36 UTC 2009	444	SharkKMV	safeway	3	2	0	0	0	0	0	neutral	0	-0.3984376639	1	0.125	0	neutral	-1	0	0	0	0	0	2	0	0
"Jake's going to safeway!"""	Tue Jun 02 04:41:48 UTC 2009	445	bosZmom	safeway	1	3	0	0	0	0	0	neutral	0	-0.1875	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"Found a safeway. Picking up a few staples."""	Tue Jun 02 04:41:58 UTC 2009	446	penlynwilson	safeway	2	2	0	0	3	0	0	neutral	0	-0.125	1	0.0537109375	0	neutral	-1	1	0	0	1	0	0	0	0
"Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w"""	Tue Jun 02 04:42:28 UTC 2009	447	mobileadgirl	safeway	0	3	0	0	0	0	0	neutral	0	0	1	0.0048828125	0	neutral	-1	0	1	0	0	0	0	0	0
"The safeway bathroom still smells like ass!"""	Tue Jun 02 04:42:34 UTC 2009	448	phantomzangel	safeway	1	2	1	2	2	1	-4	negative	1	-0.0405864716	1	0.1801757813	0	neutral	-1	0	0	0	0	0	0	0	0
"At safeway on elkhorn, they move like they're dead!"""	Tue Jun 02 04:42:46 UTC 2009	449	BreezB	safeway	0	2	1	2	1	1	-3	negative	1	0	4	0.2625359297	1	neutral	-1	0	0	0	0	0	0	0	0
"Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O"""	Tue Jun 02 06:53:03 UTC 2009	451	nonstopdiets	eating	3	1	0	0	3	0	0	neutral	2	-0.1101074219	1	0.0137367258	0	neutral	-1	1	1	1	1	1	0	1	1
"Is Eating and Watching Movies...."""	Tue Jun 02 06:53:11 UTC 2009	452	janelleshanks	eating	0	1	0	0	2	0	0	neutral	0	0	0	0	0	positive	-1	0	0	0	0	0	0	0	0
"eating sashimi"""	Tue Jun 02 06:53:27 UTC 2009	456	hanaho	eating	1	1	0	0	1	0	0	neutral	0	-0.125	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"is eating  home made yema"""	Tue Jun 02 06:53:37 UTC 2009	457	Fiel	eating	0	1	0	0	1	0	0	neutral	0	0	2	0.12890625	0	neutral	-1	0	0	0	0	0	0	0	0
"eating cake"""	Tue Jun 02 06:54:16 UTC 2009	458	aaindefenzo	eating	1	1	0	0	1	0	0	neutral	0	-0.015625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"i love Dwight Howard's vitamin water commercial... now i wish he was with NIKE and not adidas. lol."""	Thu Jun 04 16:49:55 UTC 2009	531	CrownRoyal8	nike	7	3	4	8	4	0	0	positive	2	-0.8742675781	1	0.3522949219	0	neutral	-1	1	0	0	0	0	0	0	0
"Found NOTHING at Nike Factory :/ Off to Banana Republic Outlet! http://myloc.me/2zic"""	Thu Jun 04 16:52:36 UTC 2009	532	MrGQ	nike	1	2	0	0	7	0	0	negative	0	-0.3540039063	1	0.015625	0	positive	-1	1	0	0	1	0	0	0	0
"iPhone May Get Radio Tagging and Nike  : Recently-released iTunes version 8.2 suggests that VoiceOver functional.. http://tinyurl.com/oq5ctc"""	Thu Jun 04 16:53:09 UTC 2009	533	ngngfrancis	nike	0	1	0	0	5	0	0	neutral	1	0	2	0.1152992258	0	neutral	-1	0	0	0	0	0	0	0	0
"is lovin his Nike  already and that's only from running on the spot in his bedroom"""	Thu Jun 04 16:54:23 UTC 2009	534	mikelongden	nike	1	3	0	0	3	0	0	positive	0	-0.0078125	4	0.4490203857	1	neutral	-1	0	0	0	0	0	0	0	0
"Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp"""	Sun Jun 07 01:12:50 UTC 2009	556	imgsearch	jquery	0	2	1	1	1	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"@matthewcyan I finally got around to using jquery to make my bio collapse. Yay for slide animations."""	Sun Jun 07 01:13:52 UTC 2009	557	teagone	jquery	1	2	0	0	4	1	-2	positive	0	-0.03125	3	0.3746338189	1	positive	-1	1	1	1	1	1	0	1	2
"RT @jquery: The Ultimate jQuery List - http://jquerylist.com/"""	Sun Jun 07 01:14:08 UTC 2009	558	marcroberts	jquery	1	1	0	0	1	0	0	neutral	1	-0.03125	0	0	0	neutral	-1	0	1	0	0	1	0	0	0
"I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb"""	Sun Jun 07 01:14:15 UTC 2009	559	jacobrothstein	jquery	5	1	1	2	1	0	0	neutral	2	-0.1873226166	2	0.1882324219	0	neutral	-1	0	0	0	0	0	0	0	0
"@anna_debenham what was the php jquery hack?"""	Sun Jun 07 01:14:19 UTC 2009	560	bedroomation	jquery	1	1	0	0	0	0	0	neutral	0	-4.8828125E-4	0	0	0	neutral	-2	0	0	0	0	0	0	0	0
"jQuery Cheat Sheet http://www.javascripttoolbox.com/jquery/cheatsheet/"""	Sun Jun 07 01:14:42 UTC 2009	561	vmkobs	jquery	1	1	0	0	1	1	-3	neutral	0	-0.2788085938	0	0	1	neutral	-3	0	0	0	0	0	1	0	1
"Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5"""	Sun Jun 07 01:15:04 UTC 2009	562	NewTechBooks	jquery	0	1	0	0	1	0	0	neutral	0	0	1	0.0625	0	neutral	-1	0	0	0	0	0	0	0	0
"@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style."""	Sun Jun 07 03:27:57 UTC 2009	563	adthomas3	warren buffet	3	2	1	3	2	0	0	positive	1	-0.1774848067	4	0.1998319635	0	neutral	-1	0	0	0	0	0	1	0	0
"RT @blknprecious1: RT GREAT @dbroos """"Someone's sitting in the shade today because someone planted a tree a long time ago.""""- Warren Buffet"""	Sun Jun 07 03:28:08 UTC 2009	564	Alfred04654	warren buffet	5	3	1	3	7	0	0	positive	1	-0.1949768066	4	0.2131347656	1	positive	-1	1	3	0	1	0	2	1	1
"Warren Buffet on the economy http://ping.fm/Lau0p"""	Sun Jun 07 03:28:50 UTC 2009	565	LovelyMiska	warren buffet	1	1	0	0	1	0	0	neutral	0	-0.03125	2	0.09375	0	neutral	-1	0	0	0	1	0	1	0	0
"Warren Buffet became (for a time) the richest man in the United States, not by working but investing in 1 Big idea which lead to the fortune"""	Sun Jun 07 03:29:15 UTC 2009	566	adamgilmer	warren buffet	4	1	2	2	6	0	0	positive	1	-1.0625	8	0.3008053973	0	neutral	-1	1	2	0	2	0	1	1	0
"According to the create a school, Notre Dame will have 7 receivers in NCAA 10 at 84 or higher rating :) *sweet*"""	Sun Jun 07 17:42:47 UTC 2009	567	PatfaceCatface	notre dame school	2	2	1	2	6	0	0	positive	2	-0.1869535446	8	0.7643699646	0	neutral	-1	2	1	1	3	1	2	1	1
"All-Star Basketball Classic Tuesday Features Top Talent: Chattanooga's Notre Dame High School will play host.. http://bit.ly/qltJA"""	Sun Jun 07 17:42:56 UTC 2009	568	MY_NBA_PLAYOFFS	notre dame school	2	2	1	2	3	0	0	neutral	4	-2.47955322265625E-4	7	0.6747430562	0	neutral	-1	1	2	0	3	0	1	0	1
"@BlondeBroad it's definitely under warranty &amp; my experience is the amazon support for kindle is great! had to contact them about my kindle2"""	Sun Jun 07 21:38:16 UTC 2009	569	rachaelbender	kindle2	2	4	2	5	3	0	0	positive	3	-0.0319824219	6	0.5447998047	0	positive	-1	0	0	0	1	0	0	0	0
"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."""	Sun Jun 07 21:38:42 UTC 2009	570	aqrinc	kindle2	1	3	2	3	7	0	0	neutral	2	-3.814697265625E-6	7	0.3742785463	0	neutral	-1	0	2	0	1	0	0	0	0
"Time Warner Road Runner customer support here absolutely blows. I hate not having other high-speed net options. I'm ready to go nuclear."""	Sun Jun 07 21:47:01 UTC 2009	571	davepurcell	time warner	6	2	1	2	7	1	-3	negative	2	-1.625	5	0.686035214	1	negative	-4	0	2	1	0	1	1	0	1
"Time Warner cable phone reps r dumber than nails!!!!! UGH! Cable was working 10 mins ago now its not WTF!"""	Sun Jun 07 21:47:20 UTC 2009	572	MarleyLuv26	time warner	3	2	0	0	6	1	-4	negative	0	-0.78515625	2	0.0256347656	1	negative	-4	0	1	0	0	0	0	2	0
"@siratomofbones we tried but Time Warner wasn't being nice so we recorded today. :)"""	Sun Jun 07 21:47:33 UTC 2009	573	acomicbookgirl	time warner	0	2	1	3	5	0	0	negative	1	0	4	0.9631347656	0	neutral	-1	0	1	0	0	0	0	0	0
"OMG - time warner f'ed up my internet install - instead of today  its now NEXT saturday - another week w/o internet! &amp;$*ehfa^V9fhg[*# fml."""	Sun Jun 07 21:47:42 UTC 2009	574	MichelleEReagan	time warner	3	2	0	0	7	0	0	negative	0	-0.16015625	3	0.1379394531	0	negative	-1	0	2	0	0	0	0	0	0
"wth..i have never seen a line this loooong at time warner before, ugh."""	Sun Jun 07 21:47:50 UTC 2009	575	jpaje11	time warner	3	2	0	0	3	0	0	negative	0	-0.5619535446	2	0.0061035193	1	neutral	-3	0	1	0	0	0	0	0	0
"Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon"""	Sun Jun 07 21:47:56 UTC 2009	576	JessSlevin	time warner	2	3	1	1	6	0	0	negative	1	-0.15625	5	0.6009521484	2	neutral	-2	1	3	0	1	0	0	0	0
"Man accosts Roger Federer during French Open http://ff.im/3HCPT"""	Mon Jun 08 00:01:29 UTC 2009	577	jworthington	federer	1	1	0	0	1	0	0	neutral	1	-1.086701377062127E-5	1	9.765625E-4	0	neutral	-1	0	0	0	0	0	0	0	0
"Naive Bayes using EM for Text Classification. Really Frustrating..."""	Mon Jun 08 01:58:49 UTC 2009	578	R0B3rt2	"naive bayes"""""	0	1	0	0	5	2	-4	negative	0	0	3	0.734375	2	neutral	-4	0	0	0	0	0	0	0	0
"We went to Stanford University today. Got a tour. Made me want to go back to college. It's also decided all of our kids will go there."""	Mon Jun 08 06:28:01 UTC 2009	585	TammyT	stanford	2	1	1	1	8	0	0	positive	3	-0.3139648438	8	1.2246094887	0	neutral	-1	0	1	0	0	0	0	0	0
"Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme"""	Mon Jun 08 06:28:05 UTC 2009	586	elliottng	stanford	3	1	0	0	3	1	-2	neutral	1	-0.1581878662	4	0.46875	1	neutral	-1	0	2	1	1	1	1	1	1
"I'm going to bed. It was a successful weekend. Stanford, here I come."""	Mon Jun 08 06:28:23 UTC 2009	587	Shibuki_kun	stanford	4	3	1	3	4	0	0	neutral	1	-0.3125	3	0.6255559921	0	positive	-1	1	1	0	1	0	0	0	0
"@KarrisFoxy If you're being harassed by calls about your car warranty, changing your number won't fix that. They call every number. #d-bags"""	Mon Jun 08 06:55:01 UTC 2009	588	painhatelove	car warranty call	6	1	0	0	3	0	0	negative	0	-0.9571518926	3	0.439453125	0	neutral	-3	0	1	0	2	0	0	0	0
"Just blocked United Blood Services using Google Voice. They call more than those Car Warranty guys."""	Mon Jun 08 06:55:36 UTC 2009	589	russdavisdotcom	car warranty call	2	1	1	1	7	1	-1	negative	1	-0.2499146489	3	0.2352294922	1	neutral	-1	0	0	0	2	0	0	0	0
"#at&amp;t is complete fail."""	Mon Jun 08 19:59:16 UTC 2009	594	jamesmakeseyes	at&t	1	1	0	0	0	1	-2	negative	0	-0.3321533203	1	0.1799316406	1	neutral	-3	0	0	0	0	0	0	0	0
"@broskiii OH SNAP YOU WORK AT AT&amp;T DON'T YOU"""	Mon Jun 08 19:59:23 UTC 2009	595	mikeyil	at&t	1	2	0	0	2	0	0	negative	0	-0.1249656677	2	0.016673662	0	neutral	-1	0	0	0	0	0	0	0	0
"@Mbjthegreat i really dont want AT&amp;T phone service..they suck when it comes to having a signal"""	Mon Jun 08 19:59:26 UTC 2009	596	nakiasmile	at&t	4	1	1	1	1	1	-3	negative	1	-0.5014648438	3	0.41015625	0	neutral	-2	0	0	0	0	0	0	0	0
"I say we just cut out the small talk: AT&amp;T's new slogan: F__k you, give us your money. (Apologies to Bob Geldof.)"""	Mon Jun 08 20:00:52 UTC 2009	597	wiiskey	at&t	5	1	0	0	4	1	-1	negative	1	-0.1119726954	4	0.2660517983	1	neutral	-1	1	1	0	1	0	1	1	0
"pissed about at&amp;t's mid-contract upgrade price for the iPhone (it's $200 more) I'm not going to pay $499 for something I thought was $299"""	Mon Jun 08 20:01:11 UTC 2009	598	brkd	at&t	6	1	0	0	3	2	-5	negative	1	-1.3125	4	0.4161376953	0	negative	-3	1	2	0	1	0	0	0	0
"Safari 4 is fast :) Even on my shitty AT&amp;T tethering."""	Mon Jun 08 20:02:01 UTC 2009	599	jesusmbaez	at&t	1	1	0	0	2	1	-3	negative	1	-0.75	3	0.0419006348	0	neutral	-2	0	0	0	0	0	0	0	0
"@ims What is AT&amp;T fucking up?"""	Mon Jun 08 20:06:29 UTC 2009	600	ClaystationX	at&t	0	1	0	0	0	1	-4	negative	0	0	2	0.0849609375	0	neutral	-1	0	0	0	0	0	0	0	0
"@springsingfiend @dvyers @sethdaggett @jlshack AT&amp;T dropped the ball and isn't supporting crap with the new iPhone 3.0... FAIL #att SUCKS!!!"""	Mon Jun 08 20:06:57 UTC 2009	601	matthewphewes	at&t	2	2	1	1	2	3	-8	negative	0	-0.4884033203	2	0.2320556641	1	negative	-3	0	0	0	1	0	0	0	1
"@MMBarnhill yay, glad you got the phone! Still, damn you, AT&amp;T."""	Mon Jun 08 20:08:26 UTC 2009	602	chelseabot	at&t	3	2	1	3	1	1	-4	negative	1	-0.4468364716	1	0.1015625	1	positive	-1	1	1	0	0	0	1	0	1
"Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc"""	Mon Jun 08 20:46:01 UTC 2009	603	girgely	wave sandbox	1	1	0	0	2	0	0	neutral	0	-0.0625	3	0.1261444092	0	neutral	-1	0	0	0	1	0	0	0	0
"Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8"""	Tue Jun 09 01:02:11 UTC 2009	613	StrategisAdv	bing	5	1	0	0	0	1	-2	negative	0	-1.177870281	0	0	2	neutral	-1	0	0	1	0	1	1	0	1
"@defsounds WTF is the point of deleting tweets if they can still be found in summize and searches? Twitter, please fix that. Thanks and bye"""	Tue Jun 09 03:58:40 UTC 2009	614	fabulousaura	summize	2	2	2	3	6	1	-4	negative	1	-0.0417461395	3	0.0977908373	0	neutral	-3	1	1	0	1	0	0	0	0
"@mattcutts have google profiles stopped showing up in searches? cant see them anymore"""	Wed Jun 10 05:24:16 UTC 2009	626	drylight	google	3	1	0	0	4	1	-1	neutral	0	-0.1947660446	2	0.0552374125	0	negative	-1	0	0	0	0	0	0	0	0
"@ArunBasilLal I love Google Translator too ! :D Good day mate !"""	Wed Jun 10 05:24:26 UTC 2009	627	ManiKarthik	google	5	3	2	6	1	0	0	positive	2	-0.2191162109	3	1.1241475958	1	positive	-1	2	1	0	2	0	0	1	0
"reading on my new Kindle2!"""	Mon May 11 03:17:54 UTC 2009	1002	jhall515	kindle2	0	2	0	0	0	0	0	positive	0	0	3	0.1226806641	0	positive	-1	0	0	0	0	0	0	0	0
"My Kindle2 came and I LOVE it! :)"""	Mon May 11 03:18:59 UTC 2009	1003	HappyWino	kindle2	1	3	1	3	1	0	0	positive	1	-0.03125	1	0.3522949219	0	positive	-1	1	0	0	0	0	0	0	0
"LOVING my new Kindle2.  Named her Kendra in case u were wondering. The """"cookbook"""" is THE tool cuz it tells u all the tricks!  Best gift EVR!"""	Mon May 11 03:21:50 UTC 2009	1004	Teaguem2005	kindle2	2	4	3	7	5	0	0	positive	1	-0.087890625	6	1.8374786377	0	positive	-3	2	1	1	1	1	0	1	0
"The real AIG scandal / http://bit.ly/b82Px"""	Mon May 11 03:22:24 UTC 2009	1005	dailysourcedev	aig	0	1	0	0	1	1	-3	negative	1	0	1	0.0045166016	1	neutral	-1	0	0	1	1	0	0	0	0
"Any twitter to aprs apps yet?"""	Mon May 11 03:27:20 UTC 2009	1006	gandhirama	twitter	1	1	0	0	2	0	0	neutral	0	-0.25	0	0	0	neutral	-1	0	0	0	0	0	0	0	0
"45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ"""	Mon May 11 03:27:58 UTC 2009	1007	delpop	twitter	0	1	0	0	2	0	0	neutral	0	0	3	0.0469970703	0	neutral	-1	0	0	0	0	0	0	0	0
"Obama is quite a good comedian! check out his dinner speech on CNN :) very funny jokes."""	Mon May 11 03:29:01 UTC 2009	1008	lingbellbell	obama	4	3	3	9	2	0	0	positive	2	-0.2933998108	5	1.2703794864	0	positive	-1	1	1	0	1	0	0	1	0
"' Barack Obama shows his funny side """" &gt;&gt; http://tr.im/l0gY !! Great speech.."""	Mon May 11 03:29:38 UTC 2009	1009	motsandco	obama	3	3	2	7	0	0	0	positive	2	-0.2286376953	1	0.06640625	0	neutral	-1	0	0	0	0	0	0	0	0
"I like this guy : ' Barack Obama shows his funny side """" &gt;&gt; http://tr.im/l0gY !!"""	Mon May 11 03:29:41 UTC 2009	1010	mickou	obama	3	2	2	6	1	0	0	positive	2	-0.2344970703	1	0.1801757813	0	positive	-1	0	0	0	0	0	0	0	0
"Obama's speech was pretty awesome last night! http://bit.ly/IMXUM"""	Mon May 11 03:32:35 UTC 2009	1011	meggentile	obama	3	4	2	5	0	0	0	positive	2	-0.1220703125	2	0.7519212961	0	positive	-1	1	1	0	1	0	0	0	0
"Reading  """"Bill Clinton Fail - Obama Win?"""" http://tinyurl.com/pcyxj7"""	Mon May 11 03:33:05 UTC 2009	1012	failness	obama	1	1	1	4	2	1	-2	positive	0	-0.3321533203	2	0.15234375	1	neutral	-2	0	0	0	0	0	0	0	0
"Obama More Popular Than U.S. Among Arabs: Survey: President Barack Obama's popularity in leading Arab countries .. http://tinyurl.com/prlvqu"""	Mon May 11 03:33:43 UTC 2009	1013	kledy	obama	0	3	1	3	5	0	0	positive	3	0	4	0.8125	0	neutral	-1	0	0	0	2	0	0	0	0
"Obama's got JOKES!! haha just got to watch a bit of his after dinner speech from last night... i'm in love with mr. president ;)"""	Mon May 11 03:34:04 UTC 2009	1014	LaurelEdelstein	obama	5	3	3	8	5	0	0	positive	2	-0.1572265625	4	0.8149095774	0	positive	-1	1	1	1	1	0	0	0	0
"LEbron james got in a car accident i guess..just heard it on evening news...wow i cant believe it..will he be ok ? http://twtad.com/69750"""	Mon May 11 05:19:58 UTC 2009	1015	chelseabigass	lebron	5	1	0	0	5	1	-2	negative	0	-0.5703125	6	0.3448486328	0	negative	-1	0	0	1	0	1	0	1	0
"is it me or is this the best the playoffs have been in years oh yea lebron and melo in the finals"""	Mon May 11 05:20:22 UTC 2009	1016	Smitty478	lebron	1	2	1	3	7	0	0	positive	1	-0.1244535446	2	0.26171875	0	neutral	-1	0	0	0	0	0	0	0	0
"@khalid0456 No, Lebron is the best"""	Mon May 11 05:20:41 UTC 2009	1017	PurpleGorillaZz	lebron	1	2	1	3	0	1	-1	positive	1	-0.1484375	1	0.13671875	0	positive	-1	0	0	0	0	0	0	0	0
"@the_real_usher LeBron is cool.  I like his personality...he has good character."""	Mon May 11 05:20:48 UTC 2009	1018	MsStacha	lebron	2	2	3	6	0	0	0	positive	2	-0.0457763672	3	1.1104757208	0	positive	-1	1	1	0	1	0	0	1	0
"Watching Lebron highlights. Damn that niggas good"""	Mon May 11 05:21:25 UTC 2009	1019	undefeated310	lebron	1	2	1	3	1	2	-9	positive	1	-0.25	1	0.7083761115	1	neutral	-1	1	1	0	1	0	1	1	1
"@Lou911 Lebron is MURDERING shit."""	Mon May 11 05:21:57 UTC 2009	1020	BI_POLAROID	lebron	1	1	0	0	0	2	-7	positive	0	-0.1669921875	0	0	0	neutral	-4	0	0	0	0	0	1	0	1
"@uscsports21 LeBron is a monsta and he is only 24. SMH The world ain't ready."""	Mon May 11 05:22:06 UTC 2009	1021	IAmNoeAngel	lebron	3	1	0	0	4	0	0	positive	1	-0.0717773438	0	0	0	neutral	-1	0	1	0	0	0	0	0	0
"@cthagod when Lebron is done in the NBA he will probably be greater than Kobe. Like u said Kobe is good but there alot of 'good' players."""	Mon May 11 05:22:26 UTC 2009	1022	ksmedia	lebron	0	2	3	8	10	0	0	positive	3	0	5	1.142580213	0	positive	-1	1	1	0	1	0	0	1	0
"KOBE IS GOOD BT LEBRON HAS MY VOTE"""	Mon May 11 05:22:40 UTC 2009	1023	PrEttIBoIGaRy	lebron	0	2	1	3	1	0	0	positive	1	0	2	0.7711202521	0	positive	-1	2	2	0	2	1	1	2	0
"Kobe is the best in the world not lebron ."""	Mon May 11 05:22:51 UTC 2009	1024	kellan38	lebron	2	2	1	3	2	0	0	negative	1	-0.6264648438	1	0.13671875	0	neutral	-1	0	0	0	0	0	0	0	0
"@asherroth World Cup 2010 Access?? Damn, that's a good look!"""	Mon May 11 05:52:44 UTC 2009	1025	jsincere150	world cup	3	2	1	3	1	1	-4	positive	1	-0.3139648438	3	0.8055135626	1	neutral	-1	1	1	0	1	0	1	1	1
"Just bought my tickets for the 2010 FIFA World Cup in South Africa. Its going to be a great summer. http://bit.ly/9GEZI"""	Mon May 11 05:53:33 UTC 2009	1026	biren	world cup 2010	3	3	1	3	4	0	0	positive	2	-0.2514648438	4	0.2430419922	0	positive	-1	0	0	0	0	0	0	0	0
"Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG"""	Mon May 11 19:49:06 UTC 2009	1031	DoAndroidsDream	fred wilson	2	1	1	1	2	0	0	neutral	0	-0.0631103516	2	0.0626220703	0	neutral	-1	1	1	0	1	0	0	0	0
"I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :)"""	Thu May 14 02:58:11 UTC 2009	2010	Moc5085	"booz allen"""""	5	1	0	0	2	0	0	negative	0	-0.2572660446	6	0.073795435	0	negative	-1	0	0	0	0	0	0	0	0
"The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election."""	Thu May 14 03:41:01 UTC 2009	2011	citizenofindia	indian election	1	3	1	3	4	0	0	positive	3	-0.00390625	7	0.6337890625	0	neutral	-1	0	2	0	1	0	0	0	0
